USER_ID,PROD_ID,RATING,AVG_RAT,USEFUL,DUP_CNT
I7dYsjvl3b66gL4KhOjVIw,rdAdANPNOcvUtoFgcaY9KA,5,3.5,0,0
THUBxi4Bw5ZRL162EqRxLg,Xp7OA8gz7zDgB3I54jyb4g,1,3.0,2,0
21ns83SSpXwojmk4IGo2dw,Nj0vQjUYjaa7qbvZlEr2jQ,1,2.5,2,0
FWuzfJNDjOGAp2KaRcd9PQ,uyp8kpTXKfKXvAB8HdJSAA,2,3.5,0,0
c8Hn7WwLY_Pj4hSg_PdkhA,q8fD82us6uuGufvI44NoAg,4,4.0,1,0
lC0KGXmIhyjzghBUlVnkhQ,xm1RtU63jxjYsm-7dzGaZA,1,3.0,8,0
XxWrOWcbnZtYUOP-KHoyDg,mbtGl2I2A2To-8jiggN99g,4,2.0,2,0
-Zi61Kgfee1OX6sDG3wbfw,_wZTYYL7cutanzAnJUTGMA,2,3.5,0,0
VsrSccZyUjGLSNtF4keTCA,HaBkx5PwvbBpQ2iNCgHnVQ,3,3.5,0,0
Au8zxtMKpouKEfG0GnXo-A,1-EIdeHewfEVcpoZm38N8A,3,4.0,0,0
oFhtzLhXS1iENWoBMdWk4w,G1qUGBNYNS220jKlPAlFsA,4,4.0,2,2
qWLezzHxOXN-GQdInixZzw,ckLRf3lYn9DxmNxd-mu2yA,3,2.5,2,44
GB4J5OmTOzYuXPYQfGbSsA,KW6HejC-67KSL9J8Cz1dSw,1,3.0,0,0
4mj1BsL0k5sLRq1uLfVByQ,ckLRf3lYn9DxmNxd-mu2yA,3,2.5,0,1
NdM9OVx_NUgREq7ozNaqPA,ShEYKerTwb2LSORE5o_s7A,4,3.5,1,0
Y-nr6eaHwP3HF1jV4JKDJw,B0Vuwn6Hugc-0U5n31YBfg,3,4.0,0,0
6MYEMoBDkhNj76KA_hzEyw,rdAdANPNOcvUtoFgcaY9KA,5,3.5,0,0
5dFetCtnBasBxbIEOIaG7g,ShEYKerTwb2LSORE5o_s7A,4,3.5,1,0
XxWsOrQp0gCzDmvOsGvYyA,SKLw05kEIlZcpTD5pqma8Q,2,3.0,2,0
dFSg9ZUwdvXO1c1ZACgZzA,X47o6R2rWiqGqvBtC7VS3Q,5,4.0,1,0
yehRZvzxbdzr69Qw9yaS0Q,3zD6rxB92Mr0jb-LoYFFWw,1,1.5,4,6
QnKaC8JVnLqy9K1KW6VltA,q8fD82us6uuGufvI44NoAg,4,4.0,0,0
Jv6lq527bHVW1EbrqzZXag,koRLvzIl-4fCybOIdk56jA,5,4.0,1,0
zxRhpU-ATbWKcDLEsFfT0A,elBgDynz6UPoSqQgxiggJw,5,5.0,0,0
Yhlx0ob3UDz2PcJRat2QgQ,YaaQx4qt1f36iFT4TWivAw,2,3.5,1,0
UbueB1t868VVuAQld9aQ1A,B0Vuwn6Hugc-0U5n31YBfg,5,4.0,0,0
sgPGtlcOEZqLBg9auxkdpg,MBQc_jlZ3nlMOZy7SUM_5Q,3,4.0,0,0
yehRZvzxbdzr69Qw9yaS0Q,Xp7OA8gz7zDgB3I54jyb4g,5,3.0,0,0
U7GHbP9OynNHOqisXy7Icw,_wZTYYL7cutanzAnJUTGMA,2,3.5,1,0
oFhtzLhXS1iENWoBMdWk4w,ShEYKerTwb2LSORE5o_s7A,3,3.5,2,3
wPA7kXuo15zsahac1fqfgQ,G1qUGBNYNS220jKlPAlFsA,4,4.0,0,0
FfncbCPvEGTS3rcE78btUQ,_tnYCShXuDlXjNVNctTkCA,4,4.5,1,0
I47sJyiJ7zXA_CCSrVJZjw,koRLvzIl-4fCybOIdk56jA,5,4.0,2,0
4K7YXIl77EOHlTfSUjLCDw,JwUE5GmEO-sH1FuwJgKBlQ,4,4.0,0,0
jqMa8QhylASA1HT_CG9RyQ,tZbKiggbDGeBpGnOYk0Syw,2,2.0,0,30
aiNWxSrNrRI3cgwbH4vw0A,kiAsweI4sOjDzGyz3Y_HsQ,4,4.5,1,1
ZoR4g3RG30p9uGQwY0acxA,Wn8NhS-L1ck6jbTjX88Kkg,5,4.0,1,0
-hwN2juKYn-KTxa2WBYLnw,KW6HejC-67KSL9J8Cz1dSw,2,3.0,0,3
m3X7ASscTaIDPnB3h9H71Q,Za25Zmt4pmc2WQ2eJaa1fQ,4,4.0,3,0
E7To2SbAowepfGEd9ixXew,q8fD82us6uuGufvI44NoAg,4,4.0,0,0
4o9WPIHKZigkAD9r0BzNQg,x7xS2DJvu8klyNzcpN8QHg,5,5.0,0,0
s6jCWGy3Jtg-9oIs21snDw,cgCqxPhadIAlsqnD1MoWuQ,1,3.0,1,1
b6zxvmCa1a-ggWxObSweZw,77ESrCo7hQ96VpCWWdvoxg,3,3.0,0,0
Y-nr6eaHwP3HF1jV4JKDJw,1-EIdeHewfEVcpoZm38N8A,4,4.0,0,0
LP9_GZmG4bad8aMXeRohow,ShEYKerTwb2LSORE5o_s7A,4,3.5,0,0
oFhtzLhXS1iENWoBMdWk4w,B0Vuwn6Hugc-0U5n31YBfg,4,4.0,2,0
LkmcnJNBfnvaZk6MoE_k5w,KW6HejC-67KSL9J8Cz1dSw,4,3.0,3,0
PFg_sTO-yCdhGl9ukyt4bw,q8fD82us6uuGufvI44NoAg,5,4.0,0,0
0mwYO5iiTpzWnaSjuKWMIQ,_wZTYYL7cutanzAnJUTGMA,5,3.5,0,0
iRLPBwOuYmVAo-o4IUKtGQ,uyp8kpTXKfKXvAB8HdJSAA,5,3.5,0,0
ONt3bdggBy17Pu19_xtUQw,naqkXvhoqljvA7kuo15gEw,3,3.5,1,0
C6jV8yFHlfZLWvsysaQ0VA,XrzTVrJAjs0yYLvhFI9vkQ,5,5.0,5,32
t9l2POeWgS-SLEHmyZrs6w,kiAsweI4sOjDzGyz3Y_HsQ,5,4.5,1,0
-FXnYAedXYHnNk8M49yBQA,B0Vuwn6Hugc-0U5n31YBfg,4,4.0,1,1
xIbUUfdIZJ8wOlp_Aa6m_w,XrzTVrJAjs0yYLvhFI9vkQ,5,5.0,1,3
dbP3Tqb-plLlHpcLrIqkkA,ShEYKerTwb2LSORE5o_s7A,2,3.5,0,0
pXTM0MEmK24EO1NQK8zKMw,naqkXvhoqljvA7kuo15gEw,4,3.5,0,0
jqMa8QhylASA1HT_CG9RyQ,RIsEPpt2jM7c_Ko_CyLwMw,3,4.0,1,0
LYL5buYajix8zpd_ACfuGQ,ckLRf3lYn9DxmNxd-mu2yA,5,2.5,0,0
vXdhpf3yihFoqn2i4SNF_Q,1-EIdeHewfEVcpoZm38N8A,5,4.0,0,0
Jv6lq527bHVW1EbrqzZXag,_wZTYYL7cutanzAnJUTGMA,5,3.5,0,0
tNxt3gCPObCrB5GDUSnlig,HxPpZSY6Q1eARuiahhra6A,5,4.0,0,0
aYhKsAUQaaRGgdgcZC5XAw,oLctHIA1AxmsgOuu4dM6Vw,3,1.5,1,0
GIe3fZlWKtnPXTaGqmwl-A,JGa7YehwC9UzpPQF8-pMeQ,1,3.5,1,0
QaWSOjr3vcf_enudtDJbLw,koRLvzIl-4fCybOIdk56jA,1,4.0,0,0
03vp3tenQ0aQOr0AE5j8Uw,ckLRf3lYn9DxmNxd-mu2yA,3,2.5,3,17
CBdyPzaDiPNkXvOocxl9Jw,MlWXHxdbIODf9GUcvUTfGQ,5,3.5,1,0
DX2ezrTKlvPeOE5JBHuo3Q,_tnYCShXuDlXjNVNctTkCA,4,4.5,0,0
cs0_RROHRGvawQXTM8p08Q,HaBkx5PwvbBpQ2iNCgHnVQ,5,3.5,3,0
kfbs-uNuaLDVxhb0J7vUSQ,1-EIdeHewfEVcpoZm38N8A,4,4.0,0,0
e4e-IyxRdWBO0Ak88yyacw,_wZTYYL7cutanzAnJUTGMA,4,3.5,0,0
nRQ6Z7k-1FBAXsit4kggBQ,HGzdDbukK8RJEc623kLz5Q,2,3.5,0,0
H1kH6QZV7Le4zqTRNxoZow,vcNAWiLM4dR7D2nwwJ7nCA,2,3.5,2,0
Hbq7RBmUFmg-zNSKRkMOnA,vknZxEFCHOMidG0OJKYekA,1,2.5,2,0
u5xcw6LCnnMhddoxkRIgUA,O_Pu4mKGOqQVlmH07Zbnhg,4,3.5,0,0
pXTM0MEmK24EO1NQK8zKMw,pwHZ5uUB3cWis9O-L__hdA,1,2.0,2,0
_4DHn3RB6jSgw7ppQfCuSg,yV-eB-pQVeWE7W-WPC8BUg,5,4.5,0,0
-lNQ1ZXMbf8JZZYHiMCfrw,9874O-3GjXPotxYKNNAz5Q,5,5.0,0,0
5SzPVOBJKKftliHSZq5Q3w,elBgDynz6UPoSqQgxiggJw,5,5.0,0,0
R04P35fYVS4HASyBuMcElg,yuIcDVSy03FQe1RWhicDQw,5,5.0,2,0
NhCE1r5RPWN3Q0GveOx6kw,_wZTYYL7cutanzAnJUTGMA,4,3.5,0,0
4Zbk-mQQiy93qv2qqKqUMw,jpxlSFhdrtbNyxS6vB036A,4,4.0,0,0
o10BJspwsbXwp-sJVrHYOg,eptljN50_4BpIwc2Op_A_A,1,4.0,1,1
4BpZid6JOJeUqqVhPHawyg,ShEYKerTwb2LSORE5o_s7A,5,3.5,0,1
V_7r3XVzPtXJyOSN34xx4w,9874O-3GjXPotxYKNNAz5Q,5,5.0,0,0
dMVS8YQPa7MpOponFsdCWw,X47o6R2rWiqGqvBtC7VS3Q,4,4.0,1,0
RBhNiqaAU95xXYRf4gpnLg,Xp7OA8gz7zDgB3I54jyb4g,2,3.0,0,0
_xf2ECTRftPV4bzK4mGYEg,rdAdANPNOcvUtoFgcaY9KA,4,3.5,0,0
cBBarVpwP94MsS63W4KKZg,rdAdANPNOcvUtoFgcaY9KA,5,3.5,1,1
MPKMK36Xp0GuaWaXlUwZ8Q,JwUE5GmEO-sH1FuwJgKBlQ,5,4.0,4,0
0JKy3zz38-80Mkp--PVQ4w,unMqU0OrlniCOKZIoQHb0A,1,1.0,0,0
4d1HPQHoQnqS8uoZcDLUDg,ZW2WeP2Hp20tq0RG1NFkoQ,1,2.0,0,0
BPs4HaecCFNhVo3i6YyLTA,ckLRf3lYn9DxmNxd-mu2yA,1,2.5,0,0
6kp815UUjK--ukUjmDlSCQ,NDAxF0_RCZBQedVO_d5WnA,4,3.0,0,0
2lDxT5vQAKH_EPPbxAACBQ,q8fD82us6uuGufvI44NoAg,2,4.0,0,0
Ne0fqKX4G8lutJlKmXCogQ,G1qUGBNYNS220jKlPAlFsA,5,4.0,0,0
uSlKnryLlnD3mvmG6DIyCg,wVFxEPUy0Pcjr4GI5Cbr4Q,2,1.5,0,5
HSCAIz_sFTgC78hXE-86Og,B0Vuwn6Hugc-0U5n31YBfg,3,4.0,0,20
kp1DWmTbFMw3AbNVrbRniw,jpxlSFhdrtbNyxS6vB036A,5,4.0,0,0
l1yjKN_fuwtD8vrvyt4R0Q,MlWXHxdbIODf9GUcvUTfGQ,4,3.5,4,0
rBCLHSpxm8sHYQ6k6bJMDw,vknZxEFCHOMidG0OJKYekA,2,2.5,0,0
afHt4_EtFFMpDsXW1IfLgA,O16EckCLtNoA49hewGht_w,5,5.0,1,0
gMDsjaMwu9msEy_2dENGEg,G1qUGBNYNS220jKlPAlFsA,5,4.0,3,3
GFj7sT00BR_-QdgFe6Hydw,MBQc_jlZ3nlMOZy7SUM_5Q,4,4.0,0,0
-xl9DNFvcKf8v6lmYJkjRQ,koRLvzIl-4fCybOIdk56jA,5,4.0,1,0
xaDLdDtp3h4Q_3vXBNBhDg,8MqyXoay37xSmlUKjYv1XA,5,4.5,0,0
rubV7YvonUcJFe2dnIFgCw,yrtaaA32fCMh6A-DcGAnrg,1,3.5,0,0
nCBG9RWBIxYY2yKaxC1ZQg,Xp7OA8gz7zDgB3I54jyb4g,4,3.0,0,0
WltcczjarMJrAxnmDCOQpQ,eptljN50_4BpIwc2Op_A_A,5,4.0,2,0
03vp3tenQ0aQOr0AE5j8Uw,ShEYKerTwb2LSORE5o_s7A,3,3.5,0,15
POy1SseBEePs89cz5L2L9g,koRLvzIl-4fCybOIdk56jA,5,4.0,0,0
hyVRz2_mHCn0-ttQlQhJtw,22UfD-4PEOgXTr6sev5McQ,4,4.0,0,0
NBpIHGhSuVtSZTgka7ijpw,vnwpKCeTrmt3FgMrE7AM-w,5,4.5,0,0
w9ZhU1UGLPtZ8X2vH3hr5A,Nj0vQjUYjaa7qbvZlEr2jQ,2,2.5,0,0
MLj-W8FRQzAW_v4x3v5MUg,Za25Zmt4pmc2WQ2eJaa1fQ,4,4.0,0,1
7OP-I_VSr6L7FlzsqWjdIw,G1qUGBNYNS220jKlPAlFsA,5,4.0,0,0
YelITfvjl09r1bRJeciQrw,koRLvzIl-4fCybOIdk56jA,2,4.0,2,0
lv6XD_QZKcYqS62MWBaPdg,koRLvzIl-4fCybOIdk56jA,5,4.0,1,0
TBi0Rvegjtd-bHd9vC0ryA,_wZTYYL7cutanzAnJUTGMA,5,3.5,1,0
zG47E-MKHT1Yea5us2crBg,_wZTYYL7cutanzAnJUTGMA,4,3.5,0,0
G9NsTOubFN2EZTpY_eumZg,2pmMehsVKnwhgWPSOxrkjA,4,4.0,0,0
Bvh3IHeMzSPnJAe5QlBsSw,SKLw05kEIlZcpTD5pqma8Q,3,3.0,2,0
WjrtHltsYBLzJ71SZHusGQ,ShEYKerTwb2LSORE5o_s7A,4,3.5,0,0
q5iAT3rQAiF1OsMmLKgQQA,q8fD82us6uuGufvI44NoAg,5,4.0,2,0
HSfNIKyrpjGuh27nH4i0Ug,77ESrCo7hQ96VpCWWdvoxg,3,3.0,0,0
8lvmjewvLCwnbfwNoE-Xyg,uGykseHzyS5xAMWoN6YUqA,5,4.0,0,0
RvweNJFVkR3ttkWsIBy7nQ,ckLRf3lYn9DxmNxd-mu2yA,4,2.5,0,6
Y-nr6eaHwP3HF1jV4JKDJw,Nj0vQjUYjaa7qbvZlEr2jQ,2,2.5,1,0
otlKqCHsCPYVOnM_BymyJA,KFJ1jBfFkRfyn3AoAUl3YQ,5,4.0,0,0
4o9WPIHKZigkAD9r0BzNQg,yuIcDVSy03FQe1RWhicDQw,5,5.0,0,0
mqKZD27fxWYIP5Aedph-AQ,1-EIdeHewfEVcpoZm38N8A,2,4.0,0,0
oFhtzLhXS1iENWoBMdWk4w,77ESrCo7hQ96VpCWWdvoxg,2,3.0,1,0
fLnF_LaRVxjQl67ZhMjFNQ,O9j6UX2LHdszkExzJ-v-BA,4,5.0,1,0
LydkWEJqtD4Ow7Th-Gk7uA,NGj-_5pkHc_DbH5bKUH2Xw,5,5.0,0,0
PTnQtmk2EdBhMiWXSUYLPA,koRLvzIl-4fCybOIdk56jA,3,4.0,0,0
0-Ah9tvcmZruTYLdatVnYA,YjoSdr8uJslIebsQP6c18w,5,4.5,0,0
OGxuqUZtoynJ6ayz_VCfyQ,_wZTYYL7cutanzAnJUTGMA,4,3.5,0,0
AnW3hjm3lkvx8usob_YjzQ,ckLRf3lYn9DxmNxd-mu2yA,5,2.5,4,0
CfHKRE1PJL2snv1ICGhgeA,uga5g16PncJOtY7Sc3A05w,1,4.0,0,0
8LSbsAOT7t8WAXvc14o6fw,Wn8NhS-L1ck6jbTjX88Kkg,4,4.0,0,0
kj18hvJRPLepZPNL7ySKpg,XrzTVrJAjs0yYLvhFI9vkQ,4,5.0,0,0
zvNimI98mrmhgNOOrzOiGg,JwUE5GmEO-sH1FuwJgKBlQ,4,4.0,1,0
VtN-LQRkn6gSkyQjyxkkAg,Wn8NhS-L1ck6jbTjX88Kkg,5,4.0,1,0
QnhQ8G51XbUpVEyWY2Km-A,vcNAWiLM4dR7D2nwwJ7nCA,5,3.5,0,0
cMfvLtBnyXo5xlm9IB-8Og,77ESrCo7hQ96VpCWWdvoxg,4,3.0,1,0
WTzVMsr5Pre2ZPtlUwWh8w,rdAdANPNOcvUtoFgcaY9KA,4,3.5,0,0
qcuo87tjpGpoNPsLxANibQ,eptljN50_4BpIwc2Op_A_A,5,4.0,1,0
Y-nr6eaHwP3HF1jV4JKDJw,koRLvzIl-4fCybOIdk56jA,4,4.0,2,9
L-cexm4-3KDqtL6kGfjzBA,G1qUGBNYNS220jKlPAlFsA,4,4.0,2,0
o5R28MR1V8cEJQFrmdkGRA,Nj0vQjUYjaa7qbvZlEr2jQ,4,2.5,0,2
lC0KGXmIhyjzghBUlVnkhQ,yuIcDVSy03FQe1RWhicDQw,5,5.0,4,0
s__z7O5ybdky0KmXkA6MZA,c5awCF5eu0ZkxUf_i94uPA,4,3.5,1,0
xcuxY7TjWZtF5XqGYvEBVQ,Nj0vQjUYjaa7qbvZlEr2jQ,1,2.5,1,0
BxqtPbHOx8fqfv2PpLGcvw,ckLRf3lYn9DxmNxd-mu2yA,4,2.5,2,4
LJ2LofejJtbE7INygxpJPg,Wn8NhS-L1ck6jbTjX88Kkg,4,4.0,0,0
3AJI55A0sQL5v9R4_z6ueA,Wn8NhS-L1ck6jbTjX88Kkg,4,4.0,3,0
mur7-hRX-PTZy64QscTw5w,MKsb2VpLB-0UBODcInDsSw,1,2.5,1,0
hvSlzpUUdKq7qO8uvwPqOQ,UgjVZTSOaYoEvws_lAP_Dw,5,3.5,2,0
2AND4Sgni_q1CR2W2H5OjA,q8fD82us6uuGufvI44NoAg,5,4.0,2,0
USbxNPSJfLIKAdt10kZs3Q,X47o6R2rWiqGqvBtC7VS3Q,5,4.0,0,0
bqSs0R0mxNWmqWKa6yxrFQ,yV-eB-pQVeWE7W-WPC8BUg,4,4.5,1,0
rvJRVtfLLfXUDbFDqZ203A,G1qUGBNYNS220jKlPAlFsA,5,4.0,0,0
yI15VsYAgcFOoasstMO4UA,naqkXvhoqljvA7kuo15gEw,3,3.5,0,0
L8Uyq-739_ot3pjiyj7O1Q,ShEYKerTwb2LSORE5o_s7A,4,3.5,0,0
6kp815UUjK--ukUjmDlSCQ,tZbKiggbDGeBpGnOYk0Syw,1,2.0,1,5
OeO1kjW59bySv-L7Md8BWA,B0Vuwn6Hugc-0U5n31YBfg,2,4.0,0,16
xFO43N0CS65lrtfp0hE6Sw,ckLRf3lYn9DxmNxd-mu2yA,2,2.5,0,6
s-oE2EJyPXZrvYczu7vKGQ,O_Pu4mKGOqQVlmH07Zbnhg,4,3.5,1,36
oFhtzLhXS1iENWoBMdWk4w,lN-5-YTsaJr_IByyA476iw,4,4.0,0,0
-SsOMDS_QweHR588jfosuw,KW6HejC-67KSL9J8Cz1dSw,3,3.0,1,0
nd_ocknNVYaa1Sqy9V9PXA,1-EIdeHewfEVcpoZm38N8A,4,4.0,0,0
XxWsOrQp0gCzDmvOsGvYyA,rKNtd_M2kWDW8sQKYzetKA,4,4.5,2,1
kj18hvJRPLepZPNL7ySKpg,RgDg-k9S5YD_BaxMckifkg,3,4.0,0,0
ZYaumz29bl9qHpu-KVtMGA,koRLvzIl-4fCybOIdk56jA,3,4.0,2,9
9SU4T5EvO3UVy7e-26yCjQ,SKLw05kEIlZcpTD5pqma8Q,4,3.0,3,1
s__z7O5ybdky0KmXkA6MZA,368m5-RtrrYWf4hPM_bMlg,4,3.5,0,0
C2pLOzFQnghxzCFgxsyzqA,ckLRf3lYn9DxmNxd-mu2yA,2,2.5,0,0
U-1xYyfxXMDBRFXzCxzQLA,X47o6R2rWiqGqvBtC7VS3Q,5,4.0,0,0
5dFetCtnBasBxbIEOIaG7g,q8fD82us6uuGufvI44NoAg,1,4.0,1,0
4d1HPQHoQnqS8uoZcDLUDg,LOp0ciu7XhZwTqZUWG8qCw,5,5.0,0,0
4VBwNt0TdfIkiQsZHPR8Tw,koRLvzIl-4fCybOIdk56jA,4,4.0,1,0
tR4roQvISyC1thFUXo3r0g,5uxhIGZlJm9g_zfG_83z5Q,5,3.0,1,0
Ue3hmkbr-pVaiqiCnxInQg,LRKJF43s9-3jG9Lgx4zODg,5,4.5,1,0
QYYVQMpKwrhjdLMY3q1EXA,oLctHIA1AxmsgOuu4dM6Vw,1,1.5,0,0
QP-MdjpUFejr9apuAWcfQg,KFJ1jBfFkRfyn3AoAUl3YQ,4,4.0,1,0
06YTa8A3QhWXv4l6Htr91A,kiAsweI4sOjDzGyz3Y_HsQ,4,4.5,1,0
Jpb5uSnlLKD4RJzk7UGwkQ,JfBxZQCRtPoNewr6QM8Hng,4,3.5,0,0
hLYKwQyWLtzZNx6uZPu5pw,Xp7OA8gz7zDgB3I54jyb4g,1,3.0,0,63
CdKX95dMySpzWX4XQ2k01A,ShEYKerTwb2LSORE5o_s7A,5,3.5,1,0
rL7XG25E24mErfg9sZ_-wA,rdAdANPNOcvUtoFgcaY9KA,4,3.5,0,0
e5zoBfeNPYGeVV8QdeRTCQ,MKsb2VpLB-0UBODcInDsSw,4,2.5,1,0
oFhtzLhXS1iENWoBMdWk4w,mbtGl2I2A2To-8jiggN99g,1,2.0,1,0
8hyGisVTCpPs80DCfm32VA,vnwpKCeTrmt3FgMrE7AM-w,5,4.5,2,0
fVkYELANscaNkQq-x2OAeQ,SKLw05kEIlZcpTD5pqma8Q,5,3.0,0,0
vZz8vLahP6Qcoh6a5SZGqw,O_Pu4mKGOqQVlmH07Zbnhg,4,3.5,1,0
Jpb5uSnlLKD4RJzk7UGwkQ,6oDZ78JiSKjXVLcurCpnhw,3,3.0,0,0
oSA746-4MCJpWorJkzxqpQ,KW6HejC-67KSL9J8Cz1dSw,3,3.0,0,0
_xf2ECTRftPV4bzK4mGYEg,zOc8lbjViUZajbY7M0aUCQ,4,3.5,1,0
RvweNJFVkR3ttkWsIBy7nQ,JwUE5GmEO-sH1FuwJgKBlQ,4,4.0,0,0
oFhtzLhXS1iENWoBMdWk4w,B0Vuwn6Hugc-0U5n31YBfg,3,4.0,2,42
OZH99HRiDJgc8sVUiLirBQ,ckLRf3lYn9DxmNxd-mu2yA,2,2.5,2,2
wslF-wJ9E2WtzU0p8mY7vg,MKsb2VpLB-0UBODcInDsSw,2,2.5,0,0
oFhtzLhXS1iENWoBMdWk4w,_tnYCShXuDlXjNVNctTkCA,5,4.5,2,0
QiPECcsRMFjSkojdrvnsqA,G1qUGBNYNS220jKlPAlFsA,5,4.0,1,0
5SpVLn2FV2V_ORdugExiIg,95p9Xg358BezJyk1wqzzyg,2,2.5,1,0
_tGp650EdGkIZHwKs2aY6g,x7xS2DJvu8klyNzcpN8QHg,4,5.0,2,17
hh0ZRlAusVV4au2hBPkwtQ,HGzdDbukK8RJEc623kLz5Q,4,3.5,0,0
xOe-ZopdYiu8ijimmtdrnA,SKLw05kEIlZcpTD5pqma8Q,5,3.0,0,0
gqtak7Wz8azWHlAMkx6Acg,KW6HejC-67KSL9J8Cz1dSw,2,3.0,0,17
tflEmhrZKf0IjgZiC3FU2A,KW6HejC-67KSL9J8Cz1dSw,3,3.0,0,4
AEIKxjduqqu545E3T2lHog,SKLw05kEIlZcpTD5pqma8Q,2,3.0,1,13
4HoS49iZkdUgUyksNpqrvA,ckLRf3lYn9DxmNxd-mu2yA,2,2.5,0,0
0XHdtG4dvL1A4rJi7TF77A,q8fD82us6uuGufvI44NoAg,4,4.0,6,0
PFtbOIt89VdJB6OLLNaEGw,kiAsweI4sOjDzGyz3Y_HsQ,2,4.5,1,0
6E7uP_vSGFVZt1_OoUVfYw,q8fD82us6uuGufvI44NoAg,4,4.0,1,0
jqMa8QhylASA1HT_CG9RyQ,3zD6rxB92Mr0jb-LoYFFWw,2,1.5,4,0
zFG2ImchzinRT64JLNUAbg,Xp7OA8gz7zDgB3I54jyb4g,1,3.0,2,0
IXANAoF_6OOFdDwjpGZpQg,JwUE5GmEO-sH1FuwJgKBlQ,5,4.0,0,0
tVSrhMRsYvbocEbEIGf_0g,Wn8NhS-L1ck6jbTjX88Kkg,4,4.0,0,0
_tGp650EdGkIZHwKs2aY6g,ShEYKerTwb2LSORE5o_s7A,4,3.5,2,0
HUWZRvKaudxxjPxtV7qCOg,c5awCF5eu0ZkxUf_i94uPA,4,3.5,0,0
R-kP641Frh1NUAftXUAEJA,XrzTVrJAjs0yYLvhFI9vkQ,5,5.0,0,22
ySCFtPBQEowt1T2mp-h71w,G1qUGBNYNS220jKlPAlFsA,4,4.0,0,0
ySCFtPBQEowt1T2mp-h71w,Wn8NhS-L1ck6jbTjX88Kkg,4,4.0,0,0
cKbqqa6XluvF3n6EVGzu_g,h8sRoUSjulDu9MfeUTEu6Q,1,3.5,1,0
k757Jx5Sa3dfqGAOSqJLpA,Nj0vQjUYjaa7qbvZlEr2jQ,1,2.5,4,23
SaA0kpMsNDfN_kI1HVK-Xg,SKLw05kEIlZcpTD5pqma8Q,4,3.0,0,0
kkDrD2dXd0_52PwSER8tzg,5uxhIGZlJm9g_zfG_83z5Q,4,3.0,1,0
Y-nr6eaHwP3HF1jV4JKDJw,yNayFIJemmt-J3fNvmwuKA,4,3.5,0,0
jqMa8QhylASA1HT_CG9RyQ,OC8AUJshLVimn_-P_INvJw,3,2.5,0,0
k2GImDHHZvMCOI7EfED93A,xbJ9tdGbcVJIUkNgHSCwZQ,2,2.5,0,0
XuavhETwynlnLRu-HOHr_g,O9j6UX2LHdszkExzJ-v-BA,5,5.0,0,0
yfWlinXvvv3C1QTuO6Yv9A,eptljN50_4BpIwc2Op_A_A,5,4.0,0,0
2sklUYBnk7LxzM-11yPUPg,LRKJF43s9-3jG9Lgx4zODg,5,4.5,0,0
aoDM2oE3P4dNoFDKRljVkg,G1qUGBNYNS220jKlPAlFsA,3,4.0,0,0
x0ckK_MaNjdFPThR6_-gxA,LOp0ciu7XhZwTqZUWG8qCw,5,5.0,1,0
5W_Dv1E2loDsoXFpi-pqcQ,SKLw05kEIlZcpTD5pqma8Q,2,3.0,3,19
arbaFkggBJMlFsVXJr7TTw,eptljN50_4BpIwc2Op_A_A,5,4.0,1,0
wM2zbgcfQgwdqTkCyW-jaQ,uyp8kpTXKfKXvAB8HdJSAA,5,3.5,0,9
7qUw3hTje30XAJJ8gSK9Rw,IEmqrFe96NOhU07TA0rZdw,1,2.0,1,0
5yLRVxHgnCQ5taPJ4cl0-A,rdAdANPNOcvUtoFgcaY9KA,3,3.5,0,0
Yw8wBKgA7rgTLSdDQHGcig,_wZTYYL7cutanzAnJUTGMA,4,3.5,0,0
oFhtzLhXS1iENWoBMdWk4w,IEmqrFe96NOhU07TA0rZdw,2,2.0,2,9
mDqWHJG-NQq9ycwV07wjkg,rKNtd_M2kWDW8sQKYzetKA,5,4.5,0,30
qOYI9O0ecMJ9VaqcM9phNw,JwUE5GmEO-sH1FuwJgKBlQ,4,4.0,0,0
zxRhpU-ATbWKcDLEsFfT0A,q8fD82us6uuGufvI44NoAg,5,4.0,1,0
-hwN2juKYn-KTxa2WBYLnw,6oDZ78JiSKjXVLcurCpnhw,3,3.0,1,0
CfHKRE1PJL2snv1ICGhgeA,kiAsweI4sOjDzGyz3Y_HsQ,2,4.5,0,0
OHPQMv4KykgAxoz-FNVgQQ,Wn8NhS-L1ck6jbTjX88Kkg,4,4.0,0,0
-lbftcRB9CB68DQkKnDg-A,q8fD82us6uuGufvI44NoAg,3,4.0,0,0
tFfjy0nKqc_wIcB9nHqoRg,G1qUGBNYNS220jKlPAlFsA,4,4.0,0,0
u760qQnKAwRkRhq6Fn8yzA,ckLRf3lYn9DxmNxd-mu2yA,3,2.5,1,0
CdKX95dMySpzWX4XQ2k01A,YaaQx4qt1f36iFT4TWivAw,4,3.5,3,0
GIe3fZlWKtnPXTaGqmwl-A,Xp7OA8gz7zDgB3I54jyb4g,4,3.0,0,0
ISwiZNOXrgxlLfVZsGBUww,Wn8NhS-L1ck6jbTjX88Kkg,4,4.0,0,0
StCV2TbWOuHlvHqKmDdmDQ,NDAxF0_RCZBQedVO_d5WnA,5,3.0,0,0
xcuxY7TjWZtF5XqGYvEBVQ,Bznf9AaGgdsLI01H_ifrUA,4,3.5,0,0
